User ID,Gender,Age,EstimatedSalary,MaritalStatus,EducationLevel,EmploymentStatus,CreditScore,LoanAmount,NumOfDependents,HomeOwnership,MobileBankingUsage,AnnualExpenses,InternetUsagePerDay,Purchased
102966,Male,47,59373,Married,Master,Unemployed,300,43683,3,Rent,0,14575,6.97,1
102967,Male,47,63019,Single,PhD,Student,610,11638,4,Rent,0,12831,1.82,1
102968,Male,39,82619,Divorced,PhD,Student,507,21816,2,Mortgage,1,54818,1.98,1
102969,Male,28,36043,Married,Master,Unemployed,453,21598,2,Own,1,68623,0.62,0
102970,Female,19,65532,Divorced,Bachelor,Unemployed,614,43541,0,Mortgage,1,7812,1.49,0
102971,Female,29,121290,Married,High School,Unemployed,606,11652,1,Rent,0,40243,2.48,1
102972,Male,47,85936,Single,Master,Unemployed,803,17963,3,Own,1,28357,5.91,1
102973,Male,53,39239,Married,High School,Retired,819,49511,1,Rent,1,8100,4.07,0
102974,Male,35,30416,Married,High School,Student,396,33223,2,Own,1,52698,6.18,1
102975,Male,43,23412,Single,High School,Unemployed,789,32024,2,Mortgage,1,24785,4.15,0
102976,Female,24,101976,Divorced,High School,Unemployed,306,4941,3,Mortgage,1,42783,4.67,1
102977,Male,18,44406,Married,Bachelor,Retired,311,9387,4,Mortgage,0,65449,1.33,1
102978,Male,43,21875,Married,Bachelor,Student,813,9524,3,Mortgage,1,56703,6.32,0
102979,Male,40,139231,Single,Bachelor,Employed,648,36859,3,Mortgage,1,49859,6.19,1
102980,Male,43,57066,Divorced,Master,Student,306,38486,0,Own,1,56303,2.81,0
102981,Female,23,122072,Divorced,Master,Employed,799,42617,4,Own,0,52006,2.96,1
102982,Male,23,25752,Single,Master,Retired,774,26279,1,Rent,0,28021,2.15,1
102983,Male,25,106753,Single,Bachelor,Unemployed,823,27025,4,Own,1,69882,6.6,1
102984,Female,41,98025,Married,High School,Retired,356,18636,3,Rent,1,5387,6.1,1
102985,Female,39,21353,Single,Bachelor,Student,532,42483,3,Mortgage,1,27248,5.07,0
102986,Female,36,46986,Single,Master,Unemployed,329,44224,3,Own,1,69748,2.29,1
102987,Male,54,106907,Single,PhD,Student,666,14277,3,Own,0,36454,1.79,1
102988,Male,35,124901,Divorced,Master,Employed,355,49718,3,Mortgage,0,18192,0.88,1
102989,Female,48,34691,Single,High School,Student,309,36190,4,Mortgage,0,57313,0.84,1
102990,Female,54,89847,Married,Bachelor,Retired,446,41995,3,Mortgage,1,7380,1.9,1
102991,Female,47,68075,Married,PhD,Retired,663,42735,2,Rent,1,62720,1.25,1
102992,Female,59,30794,Married,PhD,Retired,552,8539,2,Rent,0,42103,4.67,1
102993,Female,50,88470,Single,High School,Unemployed,552,33853,0,Own,0,52833,3.19,1
102994,Female,27,36406,Divorced,Bachelor,Student,742,27811,1,Mortgage,1,33853,3.84,0
102995,Male,54,95930,Single,PhD,Unemployed,639,27928,2,Own,0,39048,4.96,1
102996,Male,29,135897,Single,Master,Student,815,7909,0,Mortgage,0,5743,5.44,1
102997,Male,47,46872,Married,High School,Employed,652,29069,4,Mortgage,0,45124,5.36,1
102998,Female,44,61708,Single,PhD,Student,622,47084,1,Mortgage,0,18128,2.46,1
102999,Female,56,135492,Divorced,High School,Student,439,38421,3,Mortgage,0,57638,6.57,1
103000,Female,26,126629,Married,Bachelor,Student,744,9033,3,Mortgage,1,45791,7.38,1
103001,Female,38,40800,Divorced,Bachelor,Student,394,11748,4,Rent,1,18566,2.87,1
103002,Female,29,63397,Divorced,Bachelor,Employed,719,47693,1,Own,1,55220,0.63,0
103003,Female,46,143313,Divorced,Master,Unemployed,813,6066,2,Mortgage,1,63352,7.24,1
103004,Male,50,57909,Single,PhD,Retired,449,46272,1,Rent,0,61123,7.43,1
103005,Male,32,41352,Single,Bachelor,Student,650,49664,0,Rent,1,50653,0.88,1
103006,Female,19,121975,Single,Master,Retired,415,12998,4,Mortgage,0,51072,0.54,1
103007,Male,56,113848,Single,Bachelor,Retired,536,14764,2,Mortgage,0,50256,6.62,1
103008,Female,35,125596,Married,Bachelor,Retired,569,35215,1,Rent,1,61678,2.76,1
103009,Male,20,35438,Single,PhD,Retired,590,46379,1,Mortgage,1,46302,7.36,0
103010,Female,24,108921,Married,Master,Student,733,16858,2,Rent,1,16475,2.13,0
103011,Female,35,64999,Divorced,Bachelor,Retired,308,39468,0,Mortgage,1,22014,6.96,1
103012,Male,55,38482,Married,Master,Student,774,37111,0,Rent,0,38065,1.01,1
103013,Male,54,52471,Single,Master,Employed,821,18077,1,Mortgage,0,45916,2.45,1
103014,Female,50,67279,Married,Bachelor,Unemployed,836,11257,3,Rent,0,36898,7.8,1
103015,Female,48,129413,Single,Bachelor,Unemployed,310,48210,2,Own,1,46657,2.23,1
103016,Male,28,126748,Single,High School,Student,626,45560,0,Mortgage,1,43084,1.5,1
103017,Male,21,74213,Married,PhD,Student,575,46180,0,Mortgage,0,35544,6.93,0
103018,Female,35,133909,Married,Bachelor,Unemployed,669,4665,0,Rent,0,22889,1.38,1
103019,Male,21,33026,Divorced,High School,Retired,789,36442,4,Mortgage,1,15952,1.23,0
103020,Female,51,127625,Divorced,PhD,Student,644,44358,3,Own,1,50985,2.93,1
103021,Female,46,105184,Divorced,Bachelor,Retired,667,17734,0,Own,0,56977,5.26,1
103022,Female,41,25435,Divorced,Master,Student,610,9840,3,Rent,0,13570,5.83,1
103023,Female,39,28493,Divorced,PhD,Student,784,13062,1,Rent,0,65139,7.11,0
103024,Male,19,92227,Married,Master,Employed,314,8044,1,Mortgage,1,13897,4.56,1
103025,Male,23,79321,Divorced,High School,Employed,303,3063,4,Rent,0,23798,3.45,0
103026,Male,59,22763,Married,Bachelor,Unemployed,675,23313,3,Own,0,10656,3.19,0
103027,Male,42,40389,Divorced,High School,Employed,668,28087,2,Own,1,30346,6.85,1
103028,Male,38,51498,Single,Bachelor,Employed,764,46779,4,Mortgage,0,17193,5.93,0
103029,Male,33,83755,Divorced,Bachelor,Unemployed,832,41181,0,Own,0,47054,7.29,1
103030,Male,48,121545,Single,Master,Retired,436,19205,1,Rent,0,10147,7.73,1
103031,Female,31,55825,Married,High School,Employed,662,13464,1,Mortgage,1,16656,2.75,1
103032,Male,56,36934,Divorced,Master,Retired,515,44550,2,Mortgage,1,65938,4.47,1
103033,Male,45,25574,Married,Master,Unemployed,667,28132,4,Mortgage,0,42212,5.24,1
103034,Female,49,58179,Divorced,Master,Student,416,43638,3,Rent,1,18429,1.73,0
103035,Male,45,21587,Married,High School,Retired,478,38427,1,Mortgage,0,45315,0.9,0
103036,Male,26,62782,Divorced,Bachelor,Unemployed,545,36048,0,Mortgage,0,47191,7.01,1
103037,Female,39,124224,Divorced,Bachelor,Retired,427,4749,2,Own,1,22830,4.52,1
103038,Male,49,74412,Single,High School,Unemployed,657,36306,2,Own,0,33764,4.78,0
103039,Male,22,80561,Married,Bachelor,Unemployed,377,26592,2,Mortgage,1,68628,4.66,0
103040,Male,40,97224,Married,High School,Student,592,19451,0,Rent,1,7402,6.16,1
103041,Female,22,24409,Married,High School,Retired,381,29258,2,Rent,0,10642,1.59,0
103042,Male,59,147159,Married,Bachelor,Student,641,45758,3,Rent,0,23210,5.11,1
103043,Male,49,91319,Married,PhD,Student,637,36302,3,Rent,1,12918,4.02,1
103044,Female,27,119016,Single,Master,Retired,395,33856,4,Own,1,57999,7.23,0
103045,Male,56,46751,Divorced,High School,Retired,444,22621,4,Rent,0,53902,4.4,1
103046,Female,32,58174,Single,High School,Unemployed,820,7577,3,Rent,1,22476,7.57,1
103047,Female,24,142678,Married,PhD,Retired,696,20694,0,Mortgage,0,26061,3.15,1
103048,Male,46,76572,Married,High School,Unemployed,656,9263,4,Rent,0,55872,7.75,1
103049,Female,20,81416,Divorced,High School,Unemployed,485,18205,2,Rent,1,55034,7.06,1
103050,Female,36,32041,Single,Bachelor,Unemployed,842,9072,3,Rent,0,37891,4.88,0
103051,Male,27,43227,Divorced,Bachelor,Unemployed,450,46306,1,Rent,1,57642,3.15,0
103052,Female,45,55201,Divorced,PhD,Unemployed,618,44876,0,Own,0,35429,3.32,1
103053,Female,46,56069,Single,High School,Unemployed,358,41130,0,Mortgage,0,33170,6.3,1
103054,Male,32,102190,Divorced,Master,Retired,309,44002,3,Own,0,43565,4.85,1
103055,Male,52,46370,Single,Bachelor,Retired,423,6691,1,Mortgage,0,38370,3.51,1
103056,Male,23,115018,Single,Master,Employed,655,23113,0,Mortgage,0,25215,5.27,1
103057,Female,29,145342,Married,Master,Retired,645,2953,4,Mortgage,0,59612,6.0,1
103058,Male,55,147173,Divorced,PhD,Student,536,5963,1,Mortgage,1,53077,0.67,1
103059,Female,30,31586,Married,PhD,Employed,632,39754,2,Own,1,46264,1.17,1
103060,Female,46,70231,Divorced,High School,Retired,316,41520,4,Mortgage,0,61098,1.21,1
103061,Female,36,145758,Divorced,PhD,Student,723,28869,1,Rent,1,8228,2.24,1
103062,Female,20,25322,Married,Bachelor,Retired,623,12445,3,Rent,1,32735,3.7,0
103063,Female,25,85294,Married,High School,Unemployed,322,38759,0,Mortgage,1,14443,6.53,1
103064,Female,25,99468,Married,High School,Employed,758,21185,4,Rent,1,63280,3.13,1
103065,Female,37,49299,Single,Master,Unemployed,759,9447,3,Rent,1,44276,0.63,1
103066,Male,21,110715,Divorced,Master,Employed,820,35699,1,Mortgage,0,36711,4.13,0
103067,Male,38,90793,Single,Master,Employed,720,34640,2,Mortgage,0,49677,7.97,0
103068,Female,20,66501,Divorced,High School,Unemployed,702,8954,0,Mortgage,0,56465,3.12,0
103069,Female,25,77134,Divorced,PhD,Employed,630,18945,0,Own,0,64475,7.71,1
103070,Male,40,131672,Single,PhD,Employed,756,39294,4,Mortgage,0,16475,1.26,1
103071,Female,33,29777,Single,PhD,Retired,782,13920,3,Mortgage,1,41057,1.8,0
103072,Male,30,31249,Divorced,High School,Student,797,30984,1,Own,1,44764,5.93,0
103073,Male,20,140902,Married,High School,Unemployed,326,6560,1,Rent,0,9844,4.26,1
103074,Male,26,41390,Married,High School,Retired,696,16389,3,Own,0,56350,6.24,0
103075,Female,31,40369,Married,High School,Retired,487,25265,0,Rent,1,46645,6.98,1
103076,Female,30,32881,Married,High School,Unemployed,439,42853,3,Own,0,42003,2.38,1
103077,Male,24,29587,Divorced,PhD,Employed,820,8715,1,Mortgage,0,29630,5.62,1
103078,Male,32,113800,Married,High School,Unemployed,391,20068,3,Own,1,24596,5.06,1
103079,Male,24,94327,Married,PhD,Student,376,10438,0,Mortgage,0,25553,6.96,1
103080,Male,55,127009,Married,High School,Student,543,6243,4,Rent,0,40974,3.73,1
103081,Male,51,107911,Divorced,PhD,Unemployed,387,29629,0,Mortgage,0,34668,0.89,1
103082,Female,58,108147,Single,Bachelor,Retired,593,40594,2,Own,0,48915,4.81,1
103083,Male,39,127562,Married,Bachelor,Unemployed,394,5085,2,Own,0,20164,7.69,1
103084,Female,41,27833,Divorced,PhD,Student,552,39885,3,Rent,1,64288,0.61,0
103085,Male,54,137574,Divorced,Bachelor,Unemployed,698,18390,0,Mortgage,0,22025,2.3,1
103086,Female,18,67013,Married,Bachelor,Employed,353,25513,0,Rent,0,9839,2.87,1
103087,Female,27,137341,Single,PhD,Unemployed,542,21694,1,Mortgage,1,43937,6.24,1
103088,Female,33,147785,Single,High School,Retired,409,42850,4,Mortgage,0,12655,2.92,1
103089,Female,25,83620,Single,High School,Employed,520,44451,0,Rent,0,52538,2.29,1
103090,Female,42,35754,Divorced,PhD,Student,461,15884,3,Rent,1,51660,5.36,0
103091,Female,29,127584,Married,Master,Unemployed,334,3876,1,Mortgage,1,5061,0.85,1
103092,Male,42,98113,Married,Master,Retired,336,27207,1,Rent,1,55375,1.78,1
103093,Female,34,116631,Divorced,Bachelor,Retired,669,6556,3,Mortgage,1,64881,3.56,1
103094,Male,43,106784,Married,Master,Student,476,21491,3,Rent,1,38260,3.17,1
103095,Female,31,55282,Married,Bachelor,Unemployed,820,39009,0,Rent,0,35664,3.1,0
103096,Female,58,56737,Single,High School,Retired,574,49674,0,Rent,1,28206,1.31,1
103097,Male,53,137972,Married,PhD,Employed,404,48682,1,Own,1,60763,3.21,1
103098,Female,40,117427,Married,High School,Unemployed,455,33225,1,Rent,1,22523,6.48,1
103099,Male,23,44124,Divorced,PhD,Student,635,39437,4,Own,1,26874,3.6,0
103100,Male,22,90102,Divorced,Master,Employed,325,6399,1,Mortgage,0,11794,4.9,1
103101,Male,42,22196,Single,High School,Unemployed,595,42701,3,Mortgage,1,22639,1.73,1
103102,Male,35,81527,Divorced,High School,Retired,836,14648,3,Rent,0,40263,1.02,0
103103,Female,30,116651,Single,Bachelor,Student,654,31887,4,Own,0,57437,7.1,1
103104,Female,31,135477,Single,PhD,Student,368,43936,2,Mortgage,1,56407,2.99,1
103105,Male,45,105395,Married,Master,Unemployed,626,41263,2,Own,0,46961,3.13,1
103106,Female,35,31345,Single,High School,Student,450,49373,3,Own,0,6125,7.08,1
103107,Female,45,144544,Married,PhD,Employed,619,22804,2,Mortgage,0,25265,5.81,1
103108,Male,44,54077,Single,Master,Unemployed,751,31919,2,Own,1,58257,6.17,1
103109,Female,49,86400,Divorced,High School,Employed,411,47972,4,Own,1,16736,5.62,1
103110,Male,26,32055,Divorced,PhD,Student,761,29147,1,Mortgage,0,38914,1.29,0
103111,Male,57,123693,Divorced,Bachelor,Student,661,20295,1,Rent,1,54938,7.68,1
103112,Female,49,105283,Single,High School,Student,502,7897,2,Rent,1,64395,7.32,1
103113,Female,37,64484,Single,PhD,Employed,786,12276,0,Own,1,19802,2.27,1
103114,Female,45,97514,Married,Master,Student,779,39253,4,Rent,0,54410,6.53,1
103115,Male,50,110135,Married,Master,Unemployed,303,6838,2,Mortgage,1,69208,3.57,1
103116,Male,21,55771,Married,Bachelor,Retired,428,18157,0,Mortgage,1,19221,5.63,1
103117,Female,51,132478,Married,High School,Unemployed,325,3144,0,Mortgage,0,8849,1.74,1
103118,Female,20,77654,Single,Bachelor,Retired,326,15406,4,Own,1,27814,4.54,0
103119,Female,43,66540,Single,PhD,Student,341,42952,1,Mortgage,0,60326,1.45,1
103120,Female,25,103151,Married,Master,Unemployed,363,27414,3,Own,1,51767,4.52,1
103121,Male,23,126263,Single,Bachelor,Employed,324,39748,0,Own,1,9616,2.33,1
103122,Female,33,130284,Single,High School,Retired,371,48460,3,Mortgage,1,29564,3.89,1
103123,Male,41,137399,Single,PhD,Employed,781,30483,3,Mortgage,1,5715,5.51,1
103124,Male,56,124885,Single,High School,Retired,567,48647,4,Own,0,39411,7.08,1
103125,Female,47,142393,Married,Bachelor,Student,394,12513,1,Mortgage,1,5123,1.74,1
103126,Female,30,49377,Married,Master,Unemployed,694,45802,4,Rent,0,23157,7.2,0
103127,Female,22,115567,Single,Master,Retired,663,27451,0,Own,0,30497,3.43,1
103128,Male,42,69573,Divorced,Bachelor,Unemployed,614,41909,1,Own,1,7177,6.83,0
103129,Female,37,62733,Married,High School,Retired,416,49091,2,Mortgage,1,61041,4.34,1
103130,Female,35,149344,Married,High School,Retired,463,41963,1,Mortgage,1,69003,6.97,1
103131,Male,35,31760,Divorced,High School,Student,605,23672,4,Own,1,22887,5.47,0
103132,Female,19,133226,Married,High School,Retired,499,42124,4,Own,1,51811,4.32,1
103133,Male,27,119250,Divorced,Master,Employed,479,13631,3,Own,1,20109,2.84,1
103134,Female,29,45762,Divorced,High School,Retired,657,35665,2,Mortgage,1,43429,7.77,1
103135,Male,30,70986,Single,Bachelor,Retired,551,33291,1,Own,1,61246,6.51,1
103136,Female,28,54332,Married,Bachelor,Retired,598,22817,2,Rent,1,68387,3.36,0
103137,Female,36,60100,Divorced,Bachelor,Student,729,12432,3,Rent,0,31428,1.75,1
103138,Male,52,24944,Single,Bachelor,Unemployed,303,19951,2,Mortgage,1,7124,6.35,0
103139,Male,56,68825,Married,High School,Unemployed,553,9130,2,Own,1,41022,7.92,1
103140,Female,43,33877,Single,Master,Student,395,45467,1,Own,0,7413,2.59,0
103141,Male,31,49990,Single,PhD,Employed,466,24136,2,Rent,1,25771,7.37,0
103142,Male,41,149065,Divorced,High School,Employed,630,3559,3,Own,1,11089,1.44,1
103143,Male,58,128443,Married,PhD,Student,361,15744,0,Mortgage,0,10833,7.64,1
103144,Male,18,119612,Single,Master,Unemployed,473,32155,0,Mortgage,1,20748,6.09,0
103145,Female,39,137674,Divorced,High School,Employed,552,43298,4,Mortgage,0,54308,3.1,1
103146,Female,40,135074,Divorced,PhD,Student,760,22021,0,Own,1,47083,2.78,1
103147,Male,36,75283,Single,Master,Unemployed,514,17996,1,Own,1,26387,5.33,1
103148,Male,35,144041,Single,PhD,Employed,538,14187,4,Rent,1,10753,4.95,1
103149,Male,29,23258,Divorced,Bachelor,Employed,714,36902,0,Rent,0,55069,7.39,0
103150,Male,45,140809,Single,Bachelor,Student,425,19006,0,Mortgage,0,19138,6.25,1
103151,Female,45,51629,Single,Master,Unemployed,552,17375,4,Own,0,44021,4.55,1
103152,Female,50,57579,Married,Master,Employed,496,31158,1,Own,0,6702,7.46,0
103153,Male,36,42958,Divorced,PhD,Student,712,48678,4,Mortgage,1,39433,4.95,1
103154,Male,45,59465,Single,Master,Employed,755,4069,1,Mortgage,0,26773,6.87,0
103155,Male,54,105853,Divorced,Bachelor,Unemployed,353,7486,1,Rent,1,17425,6.81,1
103156,Female,43,35775,Married,Bachelor,Retired,638,18639,3,Rent,1,61315,7.39,0
103157,Male,52,96575,Divorced,High School,Employed,658,36428,0,Mortgage,1,43575,1.01,1
103158,Female,51,114633,Divorced,PhD,Unemployed,450,29800,0,Own,1,23495,4.88,1
103159,Male,52,54207,Divorced,Master,Employed,399,26618,2,Rent,1,25098,4.01,1
103160,Female,57,42553,Married,Master,Retired,533,38220,4,Mortgage,0,64898,4.18,1
103161,Male,33,129938,Married,Master,Retired,843,12869,3,Own,1,11983,3.95,1
103162,Female,55,73632,Divorced,PhD,Employed,361,5176,0,Mortgage,1,26494,6.78,0
103163,Male,30,20055,Divorced,Bachelor,Student,495,37454,2,Own,0,68163,2.89,1
103164,Male,40,138012,Married,Master,Employed,841,27480,3,Rent,1,16216,3.97,1
103165,Male,39,108697,Single,Master,Unemployed,405,32500,1,Own,0,49995,2.01,1
103166,Female,33,52873,Married,Bachelor,Student,594,6237,0,Own,1,65180,2.39,1
103167,Male,45,121505,Divorced,Master,Unemployed,750,27453,4,Mortgage,0,7397,5.45,1
103168,Female,52,100720,Single,High School,Unemployed,833,1790,3,Own,1,31770,1.38,1
103169,Female,25,86205,Single,Bachelor,Student,455,48595,2,Rent,1,43222,1.91,1
103170,Male,39,98199,Single,Bachelor,Retired,705,47954,4,Mortgage,0,55707,4.46,1
103171,Male,38,45318,Married,Bachelor,Unemployed,674,42184,1,Mortgage,1,21185,0.83,1
103172,Male,43,53734,Married,High School,Employed,754,15754,4,Mortgage,1,33201,1.45,1
103173,Female,57,102227,Married,Bachelor,Retired,501,14067,2,Mortgage,0,16101,6.98,1
103174,Male,38,38522,Married,PhD,Retired,751,17609,1,Mortgage,0,54033,6.85,1
103175,Female,42,31656,Divorced,PhD,Student,486,28981,2,Mortgage,1,9502,3.11,0
103176,Female,58,35893,Single,PhD,Employed,667,20563,0,Mortgage,0,5343,3.11,0
103177,Male,18,131393,Divorced,Bachelor,Employed,639,10003,2,Rent,1,17939,7.52,1
103178,Male,23,36493,Married,Bachelor,Retired,561,28068,4,Rent,0,6544,0.69,0
103179,Male,40,23632,Married,Bachelor,Unemployed,842,47996,0,Mortgage,0,20950,4.85,1
103180,Male,40,115872,Divorced,High School,Unemployed,605,5223,0,Own,0,8996,4.98,1
103181,Male,40,108648,Single,PhD,Employed,464,24904,3,Mortgage,1,35545,6.41,1
103182,Male,49,81779,Single,Master,Retired,387,37834,4,Mortgage,1,53787,7.64,1
103183,Female,47,58452,Married,Master,Retired,499,21746,4,Mortgage,1,28232,3.17,0
103184,Female,30,33266,Married,Bachelor,Retired,570,32404,1,Own,0,65162,3.78,0
103185,Female,35,141187,Married,High School,Student,350,22407,2,Rent,1,67599,5.53,1
103186,Male,40,136603,Married,Bachelor,Employed,788,21693,2,Own,1,29614,7.75,1
103187,Female,32,81607,Single,Master,Employed,497,34014,4,Own,0,35015,7.18,1
103188,Female,50,36940,Divorced,PhD,Unemployed,322,23121,2,Own,0,42150,5.5,0
103189,Female,38,44003,Single,Master,Unemployed,522,27403,4,Own,1,45814,6.93,1
103190,Female,56,147880,Divorced,PhD,Employed,520,12637,0,Mortgage,1,67407,1.14,1
103191,Female,40,118408,Married,PhD,Employed,565,9612,2,Rent,1,67926,3.33,1
103192,Male,44,54815,Married,High School,Unemployed,372,31410,2,Own,1,9986,0.6,0
103193,Male,35,50869,Divorced,Master,Employed,376,6160,4,Rent,1,17949,1.83,1
103194,Female,41,69297,Married,Bachelor,Unemployed,843,35139,4,Mortgage,0,24807,5.23,1
103195,Female,57,80107,Single,High School,Employed,734,8728,1,Mortgage,1,14220,7.14,1
103196,Female,59,102793,Married,PhD,Student,364,5238,2,Rent,1,5235,5.25,1
103197,Male,24,36682,Married,Master,Student,656,27764,3,Mortgage,1,68723,5.48,0
103198,Male,37,39622,Married,Bachelor,Retired,317,19464,4,Rent,0,12993,1.28,0
103199,Female,44,50408,Married,High School,Employed,735,32943,3,Own,0,30544,5.49,1
103200,Male,23,28837,Single,Bachelor,Unemployed,740,31838,0,Mortgage,1,19836,3.91,0
103201,Male,44,84210,Divorced,Master,Employed,308,6919,0,Mortgage,1,10224,5.39,1
103202,Female,26,35407,Married,Bachelor,Employed,769,38092,3,Rent,1,22614,2.95,1
103203,Male,48,49309,Married,High School,Retired,647,8797,0,Mortgage,1,38006,4.86,1
103204,Male,38,91918,Single,Bachelor,Unemployed,671,23467,3,Own,0,31430,3.68,1
103205,Female,43,113190,Single,Master,Employed,474,24736,1,Mortgage,1,26308,4.69,1
103206,Male,57,38895,Single,High School,Unemployed,814,10021,1,Mortgage,1,5051,1.6,1
103207,Male,30,141284,Married,PhD,Employed,429,4058,0,Mortgage,1,31731,3.47,1
103208,Female,40,119087,Divorced,High School,Retired,592,10041,3,Rent,0,14572,3.31,1
103209,Male,37,106912,Single,Master,Unemployed,652,39102,3,Own,0,6056,6.02,1
103210,Male,54,20370,Single,Bachelor,Employed,523,2153,3,Own,0,29597,5.8,0
103211,Female,45,134212,Single,PhD,Student,823,38708,0,Mortgage,0,13498,7.32,1
103212,Female,34,20486,Divorced,PhD,Unemployed,808,48375,3,Mortgage,0,50066,5.24,0
103213,Female,45,43762,Married,Bachelor,Retired,667,13021,4,Rent,1,51718,2.86,0
103214,Male,58,46613,Married,Master,Student,799,28258,3,Own,0,28993,6.37,1
103215,Female,19,132804,Married,High School,Unemployed,389,36847,4,Mortgage,1,23993,4.23,1
103216,Male,42,23196,Single,Master,Unemployed,371,20359,1,Own,1,17485,1.95,0
103217,Female,58,127856,Married,PhD,Unemployed,732,27178,4,Mortgage,1,8600,6.11,1
103218,Male,23,138975,Single,High School,Unemployed,647,13914,1,Mortgage,0,23349,1.49,1
103219,Female,28,114937,Divorced,High School,Employed,562,8536,0,Rent,0,51123,1.84,1
103220,Female,55,120565,Divorced,Bachelor,Employed,570,34748,1,Own,0,51264,6.19,1
103221,Female,23,96349,Married,Master,Unemployed,808,40448,1,Own,1,11532,6.28,1
103222,Female,28,84839,Single,High School,Retired,807,47132,3,Mortgage,1,50606,6.43,1
103223,Male,31,61916,Single,Bachelor,Employed,719,11486,2,Mortgage,0,41346,2.7,0
103224,Female,19,28572,Married,Master,Unemployed,371,3384,1,Rent,0,43329,7.0,1
103225,Female,57,133312,Divorced,PhD,Unemployed,373,45312,4,Mortgage,0,40311,5.92,1
103226,Male,20,48225,Divorced,PhD,Retired,802,46088,0,Own,1,54656,6.75,0
103227,Female,52,65853,Divorced,Master,Retired,445,42758,4,Rent,1,62480,5.81,0
103228,Male,50,69390,Divorced,High School,Retired,345,11787,0,Own,0,26468,4.85,1
103229,Female,41,52275,Divorced,High School,Student,404,35134,4,Rent,1,47262,1.32,1
103230,Female,36,92379,Married,PhD,Unemployed,408,36706,1,Own,1,58166,5.83,1
103231,Female,35,21105,Married,PhD,Retired,616,18646,2,Mortgage,0,44075,5.68,1
103232,Male,41,136074,Married,High School,Unemployed,420,7187,1,Own,1,41382,2.84,1
103233,Female,52,79896,Divorced,Master,Employed,798,9495,3,Own,1,18139,6.02,1
103234,Female,18,63209,Divorced,PhD,Unemployed,342,10885,4,Rent,1,42910,4.63,0
103235,Female,53,117175,Married,High School,Unemployed,398,19700,2,Own,0,60223,4.7,1
103236,Male,42,62487,Married,Master,Student,610,16018,4,Mortgage,1,9806,3.26,0
103237,Male,51,38051,Divorced,Bachelor,Employed,513,31428,3,Rent,1,54658,1.38,1
103238,Female,42,114244,Single,Master,Employed,762,30071,3,Rent,0,34357,2.13,1
103239,Male,33,120995,Married,High School,Student,722,32322,3,Own,0,63877,6.27,1
103240,Female,51,142444,Divorced,Master,Retired,688,8114,1,Rent,1,49601,2.54,1
103241,Female,46,97400,Divorced,High School,Retired,411,7574,1,Mortgage,1,58155,0.52,1
103242,Female,36,120300,Married,PhD,Unemployed,571,25996,2,Own,1,63051,7.98,0
103243,Female,40,86961,Single,Bachelor,Student,401,27754,3,Mortgage,0,63967,2.08,0
103244,Female,36,80156,Divorced,PhD,Retired,509,39297,1,Own,0,12611,5.42,1
103245,Female,42,134682,Married,PhD,Employed,321,4809,0,Own,1,66581,7.45,1
103246,Female,33,77175,Divorced,High School,Student,458,47304,0,Rent,0,31904,5.0,0
103247,Male,26,26849,Divorced,High School,Retired,642,18550,1,Rent,0,16206,6.49,0
103248,Male,18,121551,Divorced,High School,Employed,699,30249,2,Rent,0,36950,7.82,1
103249,Male,59,38976,Divorced,High School,Student,753,42499,4,Own,0,6707,6.95,1
103250,Male,36,119794,Single,PhD,Unemployed,442,39099,3,Rent,0,13493,4.68,1
103251,Male,50,135912,Married,High School,Unemployed,696,22413,1,Mortgage,0,56596,3.23,1
103252,Male,51,137275,Married,High School,Employed,835,5687,2,Rent,1,13509,4.12,1
103253,Male,33,76866,Married,PhD,Retired,440,39125,4,Mortgage,1,27290,6.81,1
103254,Female,57,137752,Married,Bachelor,Retired,539,22123,2,Rent,1,24339,6.9,0
103255,Female,35,67078,Married,Bachelor,Student,591,34095,4,Own,0,24311,6.84,1
103256,Female,51,142492,Single,Master,Employed,381,28435,0,Rent,1,55009,4.98,1
103257,Female,42,51113,Divorced,PhD,Retired,470,22622,4,Mortgage,1,53175,4.08,1
103258,Male,23,135520,Divorced,High School,Unemployed,825,11285,0,Mortgage,0,7720,2.84,1
103259,Male,38,35401,Married,Master,Employed,841,44091,3,Rent,1,40790,0.53,1
103260,Female,23,32884,Divorced,Bachelor,Unemployed,409,25927,1,Mortgage,1,13868,6.23,1
103261,Female,49,104360,Divorced,Bachelor,Employed,511,6291,0,Own,1,20749,2.58,1
103262,Male,58,57563,Divorced,PhD,Student,737,42193,2,Rent,1,54530,2.97,1
103263,Female,56,54414,Married,High School,Retired,621,49308,4,Mortgage,0,29792,6.83,0
103264,Female,48,36142,Married,High School,Retired,383,4122,2,Rent,1,16892,0.89,0
103265,Female,59,132610,Single,Master,Retired,675,5876,0,Rent,0,32472,7.46,1
103266,Female,27,135128,Married,Bachelor,Unemployed,352,20112,2,Rent,0,27442,0.51,1
103267,Male,47,91492,Single,Master,Retired,795,47474,4,Rent,1,28802,7.54,0
103268,Female,35,99464,Married,Master,Employed,555,10124,1,Rent,0,59115,3.91,0
103269,Female,41,95257,Divorced,Master,Unemployed,519,2823,2,Own,0,17721,1.27,0
103270,Male,26,96693,Single,High School,Student,399,37841,3,Rent,0,9851,5.56,0
